# 7: BIG_BENCH query19
13 0 0
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 14: BIG_BENCH query27
2 242 1111
Map1 1 HK
Reducer2 1 NY
1
Map1 Reducer2 56
# 7: BIG_BENCH query19
13 243 1114
Reducer5 1 NY
Map1 1 LA
Map10 1 FL
Reducer7 1 FL
Map3 1 FL
Reducer6 1 FL
Reducer9 1 HK
Map13 1 BA
Reducer12 1 FL
Map11 1 FL
Map8 1 NY
Map4 1 FL
Reducer2 1 FL
12
Reducer5 Reducer6 530
Map1 Reducer2 1
Map10 Reducer9 1
Map3 Reducer2 1
Reducer6 Reducer7 1598
Reducer9 Map11 10
Map13 Reducer6 535
Reducer12 Reducer6 535
Map11 Reducer12 25
Map8 Reducer9 1
Map4 Reducer5 100
Reducer2 Map4 100
# 0: BIG_BENCH query10
2 244 1123
Map1 1 HK
Reducer2 1 LA
1
Map1 Reducer2 56
# 13: BIG_BENCH query26
4 245 1123
Map1 1 NY
Map4 1 HK
Reducer3 2 HK LA
Reducer2 1 NY
3
Map1 Reducer2 1154
Map4 Reducer2 497
Reducer2 Reducer3 1227
# 16: BIG_BENCH query3
7 246 1141
Reducer5 1 LA
Reducer4 1 HK
Map1 1 NY
Reducer6 1 LA
Reducer3 1 HK
Reducer2 1 LA
Map7 1 LA
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 9: BIG_BENCH query20
6 247 1146
Map1 1 FL
Reducer4 3 NY BA HK
Reducer6 1 NY
Map5 1 NY
Reducer3 2 HK NY
Reducer2 3 FL NY BA
5
Map1 Reducer2 601
Reducer6 Reducer3 9
Map5 Reducer6 47
Reducer3 Reducer4 1870
Reducer2 Reducer3 339
# 16: BIG_BENCH query3
7 248 1154
Reducer5 1 LA
Reducer4 1 NY
Map1 1 FL
Reducer6 1 FL
Reducer3 1 NY
Reducer2 1 FL
Map7 1 NY
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 3: BIG_BENCH query14
10 249 1156
Map1 1 FL
Map10 1 HK
Reducer7 1 LA
Map3 1 LA
Map8 1 NY
Map9 1 BA
Map4 1 NY
Map5 1 BA
Map6 1 FL
Reducer2 1 LA
9
Map1 Reducer2 30
Map10 Map6 20
Reducer7 Reducer2 1
Map3 Map1 20
Map8 Map6 20
Map9 Map6 20
Map4 Map1 20
Map5 Map1 20
Map6 Reducer7 60
# 16: BIG_BENCH query3
7 250 1158
Reducer5 1 HK
Reducer4 1 FL
Map1 1 HK
Reducer6 1 NY
Reducer3 1 BA
Reducer2 1 HK
Map7 1 HK
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 13: BIG_BENCH query26
4 251 1181
Map1 1 LA
Map4 1 HK
Reducer3 2 FL NY
Reducer2 1 HK
3
Map1 Reducer2 1154
Map4 Reducer2 497
Reducer2 Reducer3 1227
# 20: BIG_BENCH query9
9 252 1192
Reducer5 1 LA
Reducer4 1 FL
Map1 1 NY
Map8 1 HK
Map9 1 FL
Map6 1 LA
Reducer3 1 NY
Map7 1 FL
Reducer2 1 LA
8
Reducer4 Reducer5 224
Map1 Reducer2 1105
Map8 Reducer3 97
Map9 Reducer4 111
Map6 Reducer2 806
Reducer3 Reducer4 258
Map7 Reducer3 97
Reducer2 Reducer3 635
# 19: BIG_BENCH query7
11 253 1202
Reducer5 1 FL
Map1 1 BA
Reducer4 1 LA
Map10 1 BA
Reducer6 1 HK
Map8 1 FL
Map9 1 NY
Map4 1 LA
Reducer3 1 BA
Reducer2 1 FL
Map7 1 LA
9
Reducer5 Reducer6 11
Map1 Reducer2 1
Reducer4 Reducer5 2877
Map10 Reducer4 1434
Map8 Reducer3 83
Map9 Reducer3 3
Reducer3 Reducer4 1438
Reducer2 Reducer3 3
Map7 Reducer2 1
# 3: BIG_BENCH query14
10 254 1251
Map1 1 FL
Map10 1 HK
Reducer7 1 NY
Map3 1 FL
Map8 1 HK
Map9 1 HK
Map4 1 HK
Map5 1 NY
Map6 1 LA
Reducer2 1 FL
9
Map1 Reducer2 30
Map10 Map6 20
Reducer7 Reducer2 1
Map3 Map1 20
Map8 Map6 20
Map9 Map6 20
Map4 Map1 20
Map5 Map1 20
Map6 Reducer7 60
# 16: BIG_BENCH query3
7 255 1253
Reducer5 1 HK
Reducer4 1 FL
Map1 1 FL
Reducer6 1 LA
Reducer3 1 HK
Reducer2 1 HK
Map7 1 HK
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 10: BIG_BENCH query21
16 256 1253
Map15 1 LA
Map16 1 LA
Reducer5 1 BA
Map1 1 LA
Map10 1 LA
Reducer4 1 HK
Reducer7 1 NY
Reducer6 1 LA
Map13 1 BA
Reducer9 1 LA
Map14 1 HK
Reducer8 1 LA
Map11 1 LA
Map12 1 FL
Reducer3 1 NY
Reducer2 1 BA
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 17: BIG_BENCH query4
5 257 1254
Map1 1 NY
Reducer4 1 FL
Map5 1 NY
Reducer3 1 NY
Reducer2 1 FL
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 14: BIG_BENCH query27
2 258 1255
Map1 1 FL
Reducer2 1 HK
1
Map1 Reducer2 56
# 14: BIG_BENCH query27
2 259 1257
Map1 1 BA
Reducer2 1 BA
1
Map1 Reducer2 56
# 2: BIG_BENCH query12
9 260 1259
Reducer5 1 BA
Reducer4 1 NY
Map1 1 NY
Reducer8 1 NY
Map9 1 BA
Reducer3 1 BA
Map6 1 HK
Reducer2 1 LA
Map7 1 NY
8
Reducer4 Reducer5 1
Map1 Reducer2 634
Reducer8 Reducer3 53
Map9 Reducer8 35
Reducer3 Reducer4 35
Map6 Reducer2 34
Reducer2 Reducer3 51
Map7 Reducer8 54
# 8: BIG_BENCH query1
6 261 1260
Reducer5 1 NY
Reducer4 1 BA
Map1 1 NY
Map6 1 NY
Reducer3 1 FL
Reducer2 1 LA
5
Reducer4 Reducer5 72
Map1 Reducer2 242
Map6 Reducer2 213
Reducer3 Reducer4 170
Reducer2 Reducer3 524
# 8: BIG_BENCH query1
6 262 1263
Reducer5 1 FL
Reducer4 1 HK
Map1 1 FL
Map6 1 HK
Reducer3 1 FL
Reducer2 1 LA
5
Reducer4 Reducer5 72
Map1 Reducer2 242
Map6 Reducer2 213
Reducer3 Reducer4 170
Reducer2 Reducer3 524
# 0: BIG_BENCH query10
2 263 1275
Map1 1 FL
Reducer2 1 LA
1
Map1 Reducer2 56
# 3: BIG_BENCH query14
10 264 1287
Map1 1 NY
Map10 1 HK
Reducer7 1 HK
Map3 1 NY
Map8 1 NY
Map9 1 BA
Map4 1 BA
Map5 1 NY
Map6 1 HK
Reducer2 1 NY
9
Map1 Reducer2 30
Map10 Map6 20
Reducer7 Reducer2 1
Map3 Map1 20
Map8 Map6 20
Map9 Map6 20
Map4 Map1 20
Map5 Map1 20
Map6 Reducer7 60
# 14: BIG_BENCH query27
2 265 1303
Map1 1 BA
Reducer2 1 LA
1
Map1 Reducer2 56
# 18: BIG_BENCH query6
11 266 1334
Reducer5 1 BA
Reducer4 1 FL
Map10 1 NY
Map1 1 BA
Reducer9 1 FL
Reducer8 2 BA HK
Map11 1 BA
Reducer3 1 FL
Map6 1 HK
Map7 1 HK
Reducer2 1 FL
10
Reducer4 Reducer5 207
Map10 Reducer8 393
Map1 Reducer2 1514
Reducer9 Reducer4 101
Reducer8 Reducer9 886
Map11 Reducer4 70
Reducer3 Reducer4 68
Map6 Reducer2 1516
Map7 Reducer8 643
Reducer2 Reducer3 3029
# 10: BIG_BENCH query21
16 267 1334
Map15 1 HK
Map16 1 LA
Reducer5 1 HK
Map1 1 BA
Map10 1 LA
Reducer4 1 LA
Reducer7 1 HK
Reducer6 1 BA
Map13 1 BA
Reducer9 1 FL
Map14 1 HK
Reducer8 1 FL
Map11 1 LA
Map12 1 NY
Reducer3 1 BA
Reducer2 1 HK
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 10: BIG_BENCH query21
16 268 1335
Map15 1 BA
Map16 1 LA
Reducer5 1 LA
Map1 1 FL
Map10 1 HK
Reducer4 1 BA
Reducer7 1 FL
Reducer6 1 BA
Map13 1 FL
Reducer9 1 BA
Map14 1 FL
Reducer8 1 FL
Map11 1 LA
Map12 1 HK
Reducer3 1 BA
Reducer2 1 LA
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 11: BIG_BENCH query22
7 269 1337
Map1 1 HK
Reducer4 1 NY
Map5 1 LA
Map6 1 FL
Reducer3 1 HK
Map7 1 FL
Reducer2 1 BA
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 17: BIG_BENCH query4
5 270 1346
Map1 1 HK
Reducer4 1 LA
Map5 1 NY
Reducer3 1 LA
Reducer2 1 FL
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 16: BIG_BENCH query3
7 271 1354
Reducer5 1 NY
Reducer4 1 BA
Map1 1 HK
Reducer6 1 FL
Reducer3 1 HK
Reducer2 1 HK
Map7 1 BA
6
Reducer5 Reducer6 11
Reducer4 Reducer5 13
Map1 Reducer2 12244
Reducer3 Reducer4 15
Reducer2 Reducer3 3487
Map7 Reducer3 6
# 8: BIG_BENCH query1
6 272 1356
Reducer5 1 FL
Reducer4 1 NY
Map1 1 FL
Map6 1 HK
Reducer3 1 LA
Reducer2 1 FL
5
Reducer4 Reducer5 72
Map1 Reducer2 242
Map6 Reducer2 213
Reducer3 Reducer4 170
Reducer2 Reducer3 524
# 2: BIG_BENCH query12
9 273 1356
Reducer5 1 LA
Reducer4 1 NY
Map1 1 FL
Reducer8 1 BA
Map9 1 NY
Reducer3 1 NY
Map6 1 FL
Reducer2 1 BA
Map7 1 LA
8
Reducer4 Reducer5 1
Map1 Reducer2 634
Reducer8 Reducer3 53
Map9 Reducer8 35
Reducer3 Reducer4 35
Map6 Reducer2 34
Reducer2 Reducer3 51
Map7 Reducer8 54
# 0: BIG_BENCH query10
2 274 1368
Map1 1 FL
Reducer2 1 NY
1
Map1 Reducer2 56
# 9: BIG_BENCH query20
6 275 1381
Map1 1 LA
Reducer4 3 FL BA LA
Reducer6 1 BA
Map5 1 LA
Reducer3 2 BA LA
Reducer2 3 HK FL LA
5
Map1 Reducer2 601
Reducer6 Reducer3 9
Map5 Reducer6 47
Reducer3 Reducer4 1870
Reducer2 Reducer3 339
# 17: BIG_BENCH query4
5 276 1387
Map1 1 HK
Reducer4 1 NY
Map5 1 BA
Reducer3 1 LA
Reducer2 1 FL
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 14: BIG_BENCH query27
2 277 1390
Map1 1 FL
Reducer2 1 FL
1
Map1 Reducer2 56
# 17: BIG_BENCH query4
5 278 1395
Map1 1 NY
Reducer4 1 BA
Map5 1 HK
Reducer3 1 HK
Reducer2 1 HK
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 0: BIG_BENCH query10
2 279 1417
Map1 1 LA
Reducer2 1 BA
1
Map1 Reducer2 56
# 12: BIG_BENCH query24
19 280 1417
Reducer17 3 NY FL HK
Map18 1 NY
Reducer16 2 HK BA
Reducer15 1 LA
Map19 1 FL
Reducer10 3 HK NY BA
Reducer4 3 BA HK LA
Map1 1 FL
Reducer7 1 FL
Reducer9 3 HK LA NY
Reducer14 1 FL
Map13 1 NY
Reducer8 1 HK
Map11 1 LA
Map12 1 LA
Map5 1 LA
Reducer3 1 LA
Map6 1 HK
Reducer2 1 NY
18
Reducer17 Reducer4 146
Map18 Reducer14 1
Reducer16 Reducer17 3506
Reducer15 Reducer16 1702
Map19 Reducer16 1761
Reducer10 Reducer4 443
Map1 Reducer2 1
Reducer7 Reducer8 1
Reducer9 Reducer10 1524
Reducer14 Reducer15 2
Map13 Reducer14 1
Reducer8 Reducer9 362
Map11 Reducer7 1
Map12 Reducer9 412
Map5 Reducer2 1
Reducer3 Reducer4 33
Map6 Reducer7 1
Reducer2 Reducer3 1
# 1: BIG_BENCH query11
7 281 1419
Map1 1 HK
Reducer4 1 LA
Reducer7 2 BA LA
Map5 1 NY
Map6 1 BA
Reducer3 1 BA
Reducer2 1 LA
6
Map1 Reducer2 9
Reducer7 Reducer3 111
Map5 Map6 90
Map6 Reducer7 223
Reducer3 Reducer4 33
Reducer2 Reducer3 13
# 17: BIG_BENCH query4
5 282 1421
Map1 1 NY
Reducer4 1 NY
Map5 1 FL
Reducer3 1 BA
Reducer2 1 LA
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 4: BIG_BENCH query15
6 283 1433
Reducer5 1 FL
Reducer4 1 FL
Map1 1 BA
Map2 1 NY
Map6 1 HK
Reducer3 1 NY
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 10: BIG_BENCH query21
16 284 1447
Map15 1 FL
Map16 1 NY
Reducer5 1 NY
Map1 1 BA
Map10 1 BA
Reducer4 1 BA
Reducer7 1 HK
Reducer6 1 LA
Map13 1 BA
Reducer9 1 NY
Map14 1 NY
Reducer8 1 HK
Map11 1 NY
Map12 1 FL
Reducer3 1 LA
Reducer2 1 BA
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 5: BIG_BENCH query16
9 285 1468
Reducer5 1 BA
Reducer4 1 HK
Map1 1 BA
Map8 1 NY
Map9 1 HK
Map6 1 HK
Reducer3 1 LA
Map7 1 FL
Reducer2 1 HK
8
Reducer4 Reducer5 188
Map1 Reducer2 2816
Map8 Reducer3 376
Map9 Reducer3 376
Map6 Reducer2 2668
Reducer3 Reducer4 1638
Map7 Reducer3 376
Reducer2 Reducer3 1704
# 1: BIG_BENCH query11
7 286 1474
Map1 1 HK
Reducer4 1 FL
Reducer7 2 FL LA
Map5 1 FL
Map6 1 BA
Reducer3 1 NY
Reducer2 1 LA
6
Map1 Reducer2 9
Reducer7 Reducer3 111
Map5 Map6 90
Map6 Reducer7 223
Reducer3 Reducer4 33
Reducer2 Reducer3 13
# 12: BIG_BENCH query24
19 287 1495
Reducer17 3 BA FL LA
Map18 1 HK
Reducer16 2 FL BA
Reducer15 1 LA
Map19 1 HK
Reducer10 3 LA HK NY
Reducer4 3 HK LA BA
Map1 1 FL
Reducer7 1 HK
Reducer9 3 LA HK FL
Reducer14 1 BA
Map13 1 LA
Reducer8 1 LA
Map11 1 HK
Map12 1 LA
Map5 1 BA
Reducer3 1 NY
Map6 1 HK
Reducer2 1 LA
18
Reducer17 Reducer4 146
Map18 Reducer14 1
Reducer16 Reducer17 3506
Reducer15 Reducer16 1702
Map19 Reducer16 1761
Reducer10 Reducer4 443
Map1 Reducer2 1
Reducer7 Reducer8 1
Reducer9 Reducer10 1524
Reducer14 Reducer15 2
Map13 Reducer14 1
Reducer8 Reducer9 362
Map11 Reducer7 1
Map12 Reducer9 412
Map5 Reducer2 1
Reducer3 Reducer4 33
Map6 Reducer7 1
Reducer2 Reducer3 1
# 5: BIG_BENCH query16
9 288 1501
Reducer5 1 HK
Reducer4 1 BA
Map1 1 FL
Map8 1 NY
Map9 1 FL
Map6 1 HK
Reducer3 1 LA
Map7 1 BA
Reducer2 1 LA
8
Reducer4 Reducer5 188
Map1 Reducer2 2816
Map8 Reducer3 376
Map9 Reducer3 376
Map6 Reducer2 2668
Reducer3 Reducer4 1638
Map7 Reducer3 376
Reducer2 Reducer3 1704
# 19: BIG_BENCH query7
11 289 1525
Reducer5 1 HK
Map1 1 FL
Reducer4 1 HK
Map10 1 BA
Reducer6 1 HK
Map8 1 NY
Map9 1 FL
Map4 1 BA
Reducer3 1 NY
Reducer2 1 HK
Map7 1 NY
9
Reducer5 Reducer6 11
Map1 Reducer2 1
Reducer4 Reducer5 2877
Map10 Reducer4 1434
Map8 Reducer3 83
Map9 Reducer3 3
Reducer3 Reducer4 1438
Reducer2 Reducer3 3
Map7 Reducer2 1
# 12: BIG_BENCH query24
19 290 1528
Reducer17 3 BA FL NY
Map18 1 NY
Reducer16 2 NY FL
Reducer15 1 LA
Map19 1 LA
Reducer10 3 LA NY BA
Reducer4 3 LA BA HK
Map1 1 NY
Reducer7 1 BA
Reducer9 3 BA HK FL
Reducer14 1 BA
Map13 1 FL
Reducer8 1 HK
Map11 1 LA
Map12 1 BA
Map5 1 NY
Reducer3 1 LA
Map6 1 NY
Reducer2 1 NY
18
Reducer17 Reducer4 146
Map18 Reducer14 1
Reducer16 Reducer17 3506
Reducer15 Reducer16 1702
Map19 Reducer16 1761
Reducer10 Reducer4 443
Map1 Reducer2 1
Reducer7 Reducer8 1
Reducer9 Reducer10 1524
Reducer14 Reducer15 2
Map13 Reducer14 1
Reducer8 Reducer9 362
Map11 Reducer7 1
Map12 Reducer9 412
Map5 Reducer2 1
Reducer3 Reducer4 33
Map6 Reducer7 1
Reducer2 Reducer3 1
# 6: BIG_BENCH query17
25 291 1534
Map20 1 HK
Map1 1 FL
Map21 1 BA
Map24 1 FL
Map25 1 NY
Map22 1 LA
Map23 1 FL
Map8 1 NY
Map9 1 FL
Reducer18 1 NY
Reducer17 1 FL
Reducer16 1 FL
Reducer15 1 LA
Reducer19 1 NY
Reducer5 1 FL
Reducer4 1 BA
Map10 1 FL
Reducer7 1 LA
Reducer6 1 BA
Map13 1 BA
Map14 1 BA
Map11 1 NY
Map12 1 NY
Reducer3 1 FL
Reducer2 1 BA
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 11: BIG_BENCH query22
7 292 1550
Map1 1 FL
Reducer4 1 FL
Map5 1 BA
Map6 1 FL
Reducer3 1 HK
Map7 1 LA
Reducer2 1 NY
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 11: BIG_BENCH query22
7 293 1550
Map1 1 BA
Reducer4 1 BA
Map5 1 HK
Map6 1 BA
Reducer3 1 LA
Map7 1 HK
Reducer2 1 BA
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 11: BIG_BENCH query22
7 294 1551
Map1 1 BA
Reducer4 1 LA
Map5 1 FL
Map6 1 BA
Reducer3 1 NY
Map7 1 LA
Reducer2 1 LA
6
Map1 Reducer2 1276
Map5 Reducer2 1113
Map6 Reducer2 1113
Reducer3 Reducer4 2
Map7 Reducer2 1113
Reducer2 Reducer3 4456
# 0: BIG_BENCH query10
2 295 1553
Map1 1 BA
Reducer2 1 NY
1
Map1 Reducer2 56
# 15: BIG_BENCH query2
5 296 1554
Reducer5 1 FL
Reducer4 1 BA
Map1 1 HK
Reducer3 1 LA
Reducer2 1 LA
4
Reducer4 Reducer5 88
Map1 Reducer2 25669
Reducer3 Reducer4 3430
Reducer2 Reducer3 23890
# 2: BIG_BENCH query12
9 297 1555
Reducer5 1 FL
Reducer4 1 LA
Map1 1 FL
Reducer8 1 NY
Map9 1 FL
Reducer3 1 NY
Map6 1 HK
Reducer2 1 BA
Map7 1 BA
8
Reducer4 Reducer5 1
Map1 Reducer2 634
Reducer8 Reducer3 53
Map9 Reducer8 35
Reducer3 Reducer4 35
Map6 Reducer2 34
Reducer2 Reducer3 51
Map7 Reducer8 54
# 6: BIG_BENCH query17
25 298 1559
Map20 1 FL
Map1 1 NY
Map21 1 BA
Map24 1 BA
Map25 1 FL
Map22 1 HK
Map23 1 LA
Map8 1 FL
Map9 1 FL
Reducer18 1 LA
Reducer17 1 BA
Reducer16 1 FL
Reducer15 1 BA
Reducer19 1 NY
Reducer5 1 NY
Reducer4 1 HK
Map10 1 FL
Reducer7 1 FL
Reducer6 1 FL
Map13 1 HK
Map14 1 BA
Map11 1 HK
Map12 1 HK
Reducer3 1 HK
Reducer2 1 LA
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 17: BIG_BENCH query4
5 299 1580
Map1 1 BA
Reducer4 1 LA
Map5 1 HK
Reducer3 1 BA
Reducer2 1 HK
4
Map1 Reducer2 6627
Map5 Map1 2177
Reducer3 Reducer4 9397
Reducer2 Reducer3 13848
# 10: BIG_BENCH query21
16 300 1580
Map15 1 NY
Map16 1 BA
Reducer5 1 NY
Map1 1 HK
Map10 1 HK
Reducer4 1 LA
Reducer7 1 LA
Reducer6 1 LA
Map13 1 HK
Reducer9 1 HK
Map14 1 LA
Reducer8 1 NY
Map11 1 LA
Map12 1 LA
Reducer3 1 FL
Reducer2 1 HK
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
Reducer2 Reducer3 2640
# 9: BIG_BENCH query20
6 301 1586
Map1 1 HK
Reducer4 3 HK FL BA
Reducer6 1 NY
Map5 1 FL
Reducer3 2 FL BA
Reducer2 3 BA FL LA
5
Map1 Reducer2 601
Reducer6 Reducer3 9
Map5 Reducer6 47
Reducer3 Reducer4 1870
Reducer2 Reducer3 339
# 6: BIG_BENCH query17
25 302 1606
Map20 1 FL
Map1 1 LA
Map21 1 BA
Map24 1 FL
Map25 1 HK
Map22 1 HK
Map23 1 NY
Map8 1 LA
Map9 1 NY
Reducer18 1 FL
Reducer17 1 HK
Reducer16 1 FL
Reducer15 1 LA
Reducer19 1 FL
Reducer5 1 HK
Reducer4 1 FL
Map10 1 NY
Reducer7 1 FL
Reducer6 1 FL
Map13 1 LA
Map14 1 LA
Map11 1 FL
Map12 1 HK
Reducer3 1 FL
Reducer2 1 BA
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 6: BIG_BENCH query17
25 303 1607
Map20 1 HK
Map1 1 BA
Map21 1 HK
Map24 1 BA
Map25 1 BA
Map22 1 NY
Map23 1 FL
Map8 1 HK
Map9 1 NY
Reducer18 1 NY
Reducer17 1 NY
Reducer16 1 LA
Reducer15 1 LA
Reducer19 1 BA
Reducer5 1 BA
Reducer4 1 BA
Map10 1 FL
Reducer7 1 BA
Reducer6 1 FL
Map13 1 FL
Map14 1 FL
Map11 1 NY
Map12 1 HK
Reducer3 1 NY
Reducer2 1 NY
24
Map20 Reducer15 2044
Map1 Reducer2 2478
Map21 Reducer16 33
Map24 Reducer17 20
Map25 Reducer18 43
Map22 Reducer16 32
Map23 Reducer16 32
Map8 Reducer2 2301
Map9 Reducer3 10
Reducer18 Reducer19 87
Reducer17 Reducer18 63
Reducer16 Reducer17 84
Reducer15 Reducer16 1053
Reducer19 Reducer6 1
Reducer5 Reducer6 1
Reducer4 Reducer5 53
Map10 Reducer3 9
Reducer6 Reducer7 1
Map13 Reducer5 1
Map14 Reducer15 2222
Map11 Reducer3 9
Map12 Reducer4 54
Reducer3 Reducer4 73
Reducer2 Reducer3 1159
# 4: BIG_BENCH query15
6 304 1615
Reducer5 1 BA
Reducer4 1 LA
Map1 1 BA
Map2 1 HK
Map6 1 BA
Reducer3 1 LA
5
Reducer4 Reducer5 172
Map1 Map2 179
Map2 Reducer3 89
Map6 Reducer3 1
Reducer3 Reducer4 172
# 10: BIG_BENCH query21
16 305 1619
Map15 1 LA
Map16 1 HK
Reducer5 1 HK
Map1 1 NY
Map10 1 NY
Reducer4 1 HK
Reducer7 1 FL
Reducer6 1 FL
Map13 1 BA
Reducer9 1 FL
Map14 1 HK
Reducer8 1 LA
Map11 1 FL
Map12 1 BA
Reducer3 1 NY
Reducer2 1 FL
15
Map15 Reducer6 26
Map16 Reducer7 148
Reducer5 Reducer6 26
Map1 Reducer2 904
Map10 Reducer2 853
Reducer4 Reducer5 915
Reducer7 Reducer8 293
Reducer6 Reducer7 186
Map13 Reducer5 1
Map14 Reducer6 27
Reducer8 Reducer9 1
Map11 Reducer3 1878
Map12 Reducer4 916
Reducer3 Reducer4 2734
